"","symbol","mean","stddev"
"541","THSD1",0.00668209111693585,0.0861709444211618
"542","IGDCC4",0.00748850012335045,0.102478224150216
"543","GPHA2",0.00321650991200472,0.0445103415769559
"544","SERPINB3",0.00175878494339728,0.0462722060659203
"545","TH",0.00975108929236386,0.123314066412569
"546","ISLR",0.0250772221777868,0.223203382062442
"547","NFIB",0.241475544583827,0.548401770536867
"548","EGR1",1.02516812926983,1.08469229122271
"549","LRRC32",0.0501006378070922,0.296710069830972
"550","EDN2",0.0180205135422694,0.183627661226789
"551","C1S",0.138825546152596,0.446791673478451
"552","EFCAB1",0.0296174776884027,0.193362995893113
"553","EDN1",0.170895006776596,0.53227673607445
"554","RFTN2",0.00589565862355298,0.0783013312428025
"555","DKK3",0.0626383752772939,0.312920957247179
"556","LOXL4",0.385799273832834,0.885898819796254
"557","ZNF547",0.0136977826819066,0.111112889595312
"558","TREM1",0.00652300448644526,0.0889148900888189
"559","RGS4",0.651619014312402,0.960616284388358
"560","TACR1",0.00163341749206522,0.0424985295501039
"561","EPHA3",0.00658340779500546,0.0765738587615806
"562","ZP1",0.0069877480373391,0.0865049361112422
"563","C10orf99",0.000147169526777828,0.0115405106335132
"564","CD2",0.00249479151162065,0.0727428234464537
"565","VTCN1",0.0885591746315235,0.361496925208386
"566","PLIN1",0.00321035563260397,0.0521751468436032
"567","ZSWIM3",0.0202764839251782,0.138530176757447
"568","CTSK",0.0383347283112305,0.224000724695879
"569","GAB3",0.0073117330854463,0.0880162760290937
"570","ZCCHC12",0.0423056549147472,0.229249557545782
"571","CLDN10",0.169617802686121,0.505229467736556
"572","SOX17",0.0143583106609886,0.162745835551918
"573","SMOC2",0.00130726613425425,0.0361906502019435
"574","EDNRB",0.0588274325208856,0.354740888612506
"575","SLPI",0.105638089821716,0.407943060078421
"576","KCNJ15",0.0282739109500164,0.175660030485411
"577","LAMP5",0.017264388256128,0.148884010251618
"578","PIP5K1B",0.0631345467304267,0.249727026724228
"579","PDZK1IP1",0.297853486962897,0.677510658507898
"580","RND3",0.131410571411174,0.404403714346444
"581","ABLIM3",0.0257977587331287,0.161622632883175
"582","STRA6",0.00454572922925374,0.0762279759756905
"583","HCAR2",0.00448626717379963,0.065070989094579
"584","CA10",0.0174793503481464,0.141502248704144
"585","PMEPA1",0.529740000687842,0.97839119401783
"586","PMP22",0.0508565986795873,0.27558917060939
"587","FIBIN",0.00973931906254055,0.1078575428815
"588","PLEKHO2",0.03162602674435,0.199992030654486
"589","FSTL1",0.20433627504545,0.551162782237735
"590","ROBO4",0.038661110479651,0.280939779473177
"591","C3AR1",0.00683738622682845,0.111932937624815
"592","ADAMTSL1",0.0139769055674191,0.119702767387139
"593","OLFML3",0.0121564452210972,0.119833532213963
"594","LHFPL3",0.000705925689233454,0.0171368863893647
"595","RUNX2",0.0141606277805078,0.130363402642712
"596","NRN1",0.00618555536968572,0.0938695740066084
"597","TMEM139",0.0328296871807288,0.16477562278271
"598","CAV1",0.0954064901223503,0.383872891096172
"599","MET",0.11224792487655,0.335854914467292
"600","SOD2",1.06980819176095,1.31133406699618
"601","TXLNA",0.39941375757634,0.592611947075939
"602","MMD2",0.00125153420364935,0.0331850697831287
"603","SOX10",0.00368498227728837,0.0877536192846697
"604","MEDAG",0.0319559117324587,0.246772298302264
"605","DNMT3B",0.0146678672518395,0.113211393371207
"606","SOX30",0.000904383954706996,0.0232102686656821
"607","CALCRL",0.025718988781054,0.209519164749161
"608","S1PR1",0.0479728779237037,0.326729214020386
"609","DUSP6",0.138532451485422,0.423938159887037
"610","COLEC10",0.00106781657216837,0.0280998375933024
"611","IKZF3",0.0819075647997314,0.284244723671271
"612","CLEC18B",0.000607873880739851,0.0205152372173983
"613","PATE2",0.00528157656545625,0.0797044649603614
"614","OPALIN",0.00024104959181274,0.0156877034288946
"615","ENKUR",0.0173703130268674,0.134149478605157
"616","DRD5",0.00128597663620396,0.0358633536581481
"617","AMOTL2",0.107439624944305,0.364104076566326
"618","C10orf10",1.03730861844433,1.25648539241538
"619","ITGA2",0.233952918713309,0.564390295146062
"620","DUSP2",0.0131287620020479,0.141834763615249
"621","BRS3",0.00996900494804986,0.104432510568531
"622","WDR64",0.000823065056009174,0.02444467971572
"623","ENTPD3",0.220639603677217,0.518419542966663
"624","UBA7",0.0318846371898033,0.161344488124043
"625","WISP1",0.0124993080592665,0.12769032776376
"626","CLU",2.2051159929026,1.54818576398825
"627","GALNT5",0.00463202120236003,0.0716604647239928
"628","FLRT1",0.0260460756682399,0.175074519521014
"629","SCG2",1.84980149205205,1.48722625323204
"630","CP",0.0910579288126992,0.397009008521219
"631","CADM3",0.00204501446439971,0.0512288684781864
"632","MCTP1",0.00722349153330041,0.0972920880888311
"633","CXCL6",0.120651437107637,0.521303600803613
"634","ADAM12",0.017539367178862,0.144452352927741
"635","ATP10A",0.0108688092026933,0.114574171733838
"636","SLC4A11",0.0104273828295706,0.0971941275438206
"637","MYBPHL",0.0180584272323193,0.142107255901552
"638","KLHL1",0.007657601564645,0.0878702637103192
"639","TACSTD2",0.529063462079106,1.06691023577164
"640","NPY",0.123320378021003,0.487887391355689
"641","FAP",0.299440121736717,0.667722117245896
"642","TCF21",0.00584320372695226,0.0768383481687739
"643","NFKBIL1",0.129639271288303,0.350051583513202
"644","MSC",0.0526354969958497,0.259537347842227
"645","BCHE",0.0364123754611534,0.214487522185209
"646","HMMR",0.00578667099790774,0.0806366054482091
"647","ASPRV1",0.00524444027217673,0.0720076752966021
"648","C9orf152",0.0288019723138389,0.156794478701654
"649","SRPX",0.0145454055095171,0.126799332194552
"650","AMBP",0.17922575191048,0.557989500283101
"651","RHBDL3",0.00437018868072608,0.0694899272811783
"652","IGSF6",0.00641097116068829,0.105951682289468
"653","CCDC89",0.00311188979441352,0.0482439257415833
"654","ABCG4",0.00267338434982852,0.0517883441834968
"655","TPX2",0.00727385428461835,0.0917924698040481
"656","INHBA",0.249368337873072,0.696437854357591
"657","PRKG2",0.00789788367424892,0.0822055018003413
"658","EFEMP1",0.0408490064813871,0.204515712895516
"659","SLC5A11",0.00156895806810778,0.0414534437819891
"660","RIPK2",0.0913030785822301,0.301154904223359
"661","MCM2",0.038610901345639,0.196904258229754
"662","EDNRA",0.045994622391271,0.283971575790487
"663","PROM1",0.108109649100734,0.367186864635135
"664","SPDEF",0.00190203336793666,0.0422587291970886
"665","UBASH3B",0.0264600110102887,0.161680755958622
"666","CRISPLD2",0.0736947172457144,0.367200158785473
"667","BANK1",0.0125350017012174,0.10934314323374
"668","ESR1",0.0416186846969303,0.213099293328397
"669","ZBTB42",0.0390726962428125,0.197331392033745
"670","GPBAR1",0.0116016333179534,0.105162762331671
"671","NID1",0.0551752456391438,0.290970714201185
"672","PPFIBP2",0.0484334267915051,0.199906995347265
"673","SIGLEC5",0.000499812639019966,0.0226223915440345
"674","GABRA2",0.00428354417253832,0.0656214756442184
"675","LMNB1",0.0203443751521987,0.168323807296288
"676","ZNF155",0.0143623299188854,0.101171299007548
"677","ITGA6",0.168886865717011,0.430973888975664
"678","RASL11B",0.00368524956324822,0.057176380210388
"679","SLC16A14",0.00721451692720698,0.085013232221548
"680","ZNF763",0.0132235401212414,0.0955044521883464
"681","FLJ42969",0.00120731164498334,0.0291071980914861
"682","HDC",0.0030967619312743,0.0706210682938053
"683","MYZAP",0.0644123970084809,0.250800951034722
"684","SYTL5",0.0124552772962791,0.111460807325295
"685","ZNF337",0.0539984806782171,0.203959502607846
"686","E2F1",0.00778142218799049,0.0934333565424318
"687","CHRNA3",0.0032681788167715,0.0553193924966119
"688","ADAM20",0.00235191947955502,0.0459960836397145
"689","UBXN10",0.0336602030528892,0.192074236460345
"690","AREG",0.032225662951751,0.238590660771645
"691","FAS",0.0261222237028946,0.163105914446787
"692","ALOX12B",0.00349925479776395,0.0556883512704212
"693","PSAT1",0.15044163542583,0.437550664129212
"694","EFS",0.0195102086429652,0.138381255061452
"695","TIMP4",0.00308262065618879,0.0634386859686419
"696","AMIGO2",0.0666413619889472,0.276795598167078
"697","INSC",0.00615842667395238,0.0794634065740368
"698","PKHD1",0.0355663393738956,0.193085654274115
"699","SLAMF8",0.00357040739219584,0.0694027239765087
"700","CD101",0.0028304530464779,0.0487045764841106
"701","LMO3",0.0203715437232998,0.149987315776751
"702","RPS6KA1",0.129899809450582,0.361921478274068
"703","TPRG1",0.00178103463710002,0.0428473588833225
"704","SCG5",2.12357852759442,1.5182428399391
"705","WNT16",0.00105117813256749,0.0395760088441832
"706","CYP4F35P",0.00140400253999944,0.024377737855706
"707","SYT1",0.0213194894363159,0.170734528664122
"708","OR2L13",0.000422987580749657,0.0168055299113408
"709","SDR42E1",0.0423858484037642,0.191651737397492
"710","DOCK2",0.00702478164977219,0.108517662260288
"711","CACNA2D4",0.00328783397419382,0.0580155605386846
"712","PNMA3",0.00594024906199512,0.0695600020867974
"713","FAM72D",0.000533871895867074,0.0161307739973278
"714","ADCYAP1",0.380678284269059,0.862731170432117
"715","GDPD5",0.0209071194618612,0.133104101188739
"716","MAGEL2",0.0488742800461463,0.191778893665303
"717","SAA1",0.0114504913976388,0.133316969608626
"718","CDH6",0.0781129064409904,0.314239637885018
"719","ZNF17",0.0213262499024095,0.12780779223019
"720","CLDN23",0.0476851381615046,0.203959969318123
"721","MCAM",0.0985403822216001,0.398424835091535
"722","ZNF227",0.0470134352813083,0.205565268096587
"723","RASSF9",0.00835522045520818,0.0861859460287792
"724","SMLR1",0.00738562651330513,0.0884455806502242
"725","GNAT3",0.000264027117116115,0.0152547059811006
"726","SULF1",0.0579143173819661,0.281923240889741
"727","KCNT1",0.00421473216742474,0.05804486674067
"728","NCAPG",0.00412547843809795,0.059035899470787
"729","PKDCC",0.131577998882725,0.384297452814191
"730","DCN",0.049188459745049,0.309767972232372
"731","ANXA9",0.0431503458510896,0.218627913824684
"732","SORCS1",0.00575070207086504,0.0750966500702706
"733","NR1I2",0.000912353917512623,0.0252050972568168
"734","GBGT1",0.0193335382174232,0.13640829661612
"735","AXL",0.0482937593291689,0.261146825224286
"736","UBD",0.112591181375161,0.451640859528802
"737","CCDC136",0.0133995027656484,0.120830007135181
"738","ERP27",0.0713215057696349,0.299063431239819
"739","OXGR1",0.0131914927474566,0.116785944822183
"740","CFH",0.0259950701518828,0.160955542454297
"741","NOTCH2",0.143991156317389,0.404383568771985
"742","ZNF740",0.0654980128125122,0.262627484973198
"743","ZNF491",0.0105269937801314,0.0899145692181172
"744","B3GNT3",0.0515507387480469,0.215931349752209
"745","PCDHA5",0.0106336464959396,0.0996358861355677
"746","COL22A1",0.00661746492420314,0.0807485868904307
"747","EMCN",0.0313500532663644,0.270074298932461
"748","MEG3",0.386046750860823,0.731681038022589
"749","SLC24A3",0.0179173675454342,0.126273918182823
"750","FLRT3",0.106075113645173,0.340297631844235
"751","GDF9",0.00673449398102737,0.060817305487508
"752","LYPD6",0.00899099040042589,0.077702757856864
"753","CDH5",0.0435505444573198,0.337575065194225
"754","RSAD2",0.0822957931219898,0.353836510606306
"755","TGFBR1",0.150444091434569,0.386046362998261
"756","OTC",0.00148460793276104,0.034102607152584
"757","ZNF552",0.0341423330101775,0.165698487843215
"758","LGALS2",0.110348734496168,0.429306483191858
"759","TRIM62",0.0280676270351941,0.151404301411844
"760","HS6ST2",0.0397659853875733,0.191595940604378
"761","FLT1",0.0876486632223344,0.48109386614916
"762","IFI16",0.0543261655951362,0.249452096493258
"763","IL33",0.0188439023811335,0.182365048161424
"764","ATP6V1G2",0.0109198239144798,0.0983472461685474
"765","PRSS37",0.000508502003096972,0.0222643874242954
"766","PIK3CG",0.00324439674545804,0.0616412530575155
"767","DCAF15",0.0793010000875966,0.289831138564187
"768","KCNT2",0.0210322228338858,0.139901553631539
"769","IGFL2",0.00131218151292779,0.0334773965218487
"770","BIRC3",0.244069232235633,0.58766812999109
"771","MAST3",0.155979652396472,0.39321176855033
"772","SMO",0.0242171592887294,0.147076795801142
"773","SGK1",0.199796066184425,0.553749577164461
"774","ZNF177",0.00511391021006626,0.0823890362373521
"775","VNN1",0.0810049548180118,0.32606132043068
"776","PIGR",0.17007682297044,0.586880871607919
"777","THBD",0.114514251706466,0.453648499082275
"778","ALDH1A2",0.0243169506945758,0.164283542508413
"779","ANXA10",0.0352685143179104,0.201021203230245
"780","C10orf62",0.000239226729504551,0.0126059736262954
"781","C10orf67",0.000922370260193368,0.0249750730553753
"782","SEMA4F",0.0721731335728768,0.252560706214077
"783","EGR2",0.0485771893644622,0.248505416055577
"784","AHNAK2",0.0258335706212393,0.167214457637942
"785","FAM167B",0.0195249149479909,0.161604919636567
"786","IQGAP2",0.107633278253866,0.338734918242614
"787","PPP1R3C",0.118077543070671,0.354367218329396
"788","CARTPT",0.0217215611516568,0.212033742966245
"789","REG4",0.019341017048497,0.14348133663455
"790","FZD2",0.00689006561112453,0.0758209030614703
"791","TMEM217",0.0218865570042057,0.13095438398182
"792","CERS3",0.000794135717893448,0.0258184532079909
"793","ZFY",0.0552706991248927,0.21963496643082
"794","PIK3AP1",0.096775602315478,0.319191078889706
"795","HTRA3",0.0565143481312692,0.324562135487447
"796","GCSAM",0.00137021342168751,0.0294912689321793
"797","ZBTB17",0.0994000639820488,0.305654353612422
"798","MMP3",0.00937580562964688,0.157959339035265
"799","ZNF551",0.0235259203439499,0.135754459738256
"800","PAMR1",0.0481721450583038,0.273412745046442
"801","TMEM204",0.0407905944454234,0.262470252115951
"802","KCND2",0.0101839810596725,0.0983693374202596
"803","HS3ST4",0.00275814494028721,0.0500107860349282
"804","CDCA2",0.00245461795524958,0.04516153308658
"805","VIM",0.729284341883146,1.07213284970155
"806","DDAH1",0.263446716130182,0.491191525760602
"807","B4GALNT1",0.015914094366515,0.135841961011621
"808","FGL2",0.0408381184068205,0.256958691120469
"809","SLITRK4",0.00476661200723017,0.0543190651656452
"810","KIF2C",0.00483696728687146,0.0682068679897769
"811","PDE6H",0.000728566792434626,0.0282445954720577
"812","FRMD5",0.0198740749569701,0.140764935246403
"813","ST6GAL1",0.0913845021754078,0.304461970957398
"814","GABRE",0.0142322376933729,0.111250212251647
"815","SLC15A3",0.0193582631642066,0.173416273864169
"816","SLIT2",0.0161036932572998,0.13807035915212
"817","BDKRB2",0.0656524515072049,0.290413747863699
"818","ARHGDIB",0.0770824589433875,0.338239733540393
"819","BMP5",0.149717496719512,0.429634264475751
"820","MFSD2A",0.0184580219090004,0.140580474080596
"821","RGS2",0.357994399912129,0.694610574694455
"822","GPR176",0.0310545679200045,0.174572524849931
"823","SCGN",1.45979699729396,1.27949254765762
"824","DPYSL2",0.571179846208446,0.773346030374405
"825","OGG1",0.0435030246590249,0.193448513297116
"826","TFF2",0.0152938941830173,0.188177450186902
"827","FOS",1.21010130849616,1.13206418367239
"828","FXYD2",0.683835117483965,1.04606232082157
"829","GIMAP4",0.0174524063319416,0.175565721049923
"830","SLC28A1",0.00255877559255422,0.0429299240070744
"831","NKD1",0.0155008840925585,0.115246344174973
"832","UNC5D",0.0141715539787777,0.129520289718389
"833","TCTEX1D1",0.00133720973422427,0.0338987172662617
"834","TMEM176B",1.17077691740539,1.12035625615041
"835","CAMKV",0.00218622168728989,0.0519311066377497
"836","QRICH2",0.00601255766785713,0.0705973256459442
"837","NFE2",0.000475192216758279,0.0210674845263882
"838","ALPL",0.00429009371035499,0.0786922770456289
"839","EVI2B",0.00672018501063395,0.0952417914158076
"840","GLI1",0.00156143272492009,0.0386760092365272
"841","TBC1D25",0.108696909113038,0.307822512793824
"842","ANO5",0.0941001736663025,0.313210668168148
"843","SFTPC",0.00050990635670096,0.0197895743472899
"844","EMP1",0.10025634096197,0.413960724417138
"845","LRRC20",0.0609704573096037,0.233197746687185
"846","SFTPA1",0.0268817439842079,0.171639342337787
"847","KLHDC7B",0.0047177310351256,0.0705588743794169
"848","CA9",0.04688365674498,0.250245166003601
"849","AKR1C4",0.00201771809738646,0.044777445523
"850","PRRX1",0.0428797542959754,0.257144275579153
"851","STYK1",0.00204509002350709,0.0391920300748567
"852","TRANK1",0.0176777278317185,0.110720577276541
"853","LTBP2",0.040418528466877,0.250980615575871
"854","ST6GALNAC3",0.00534209393729884,0.0825653485357662
"855","PRTG",0.00434434421984123,0.0636915035723015
"856","HAPLN3",0.00831686596969449,0.0920521997329983
"857","GBP2",0.134938634330933,0.400947840540987
"858","SFRP5",0.0844548545210403,0.360053093437391
"859","OLFML1",0.00672560411700615,0.0800812270551287
"860","CDCA4",0.0524385315084167,0.232046405677549
"861","PGA4",0.000113363594153894,0.00771134978578637
"862","PDZRN4",0.00377196651593275,0.0595631602568774
"863","GRIA4",0.0390360526230277,0.20783347735846
"864","MMP11",0.0562199402394256,0.302280519444519
"865","ZKSCAN2",0.0378194729806679,0.179172430971864
"866","TNFRSF10D",0.0379245605354818,0.199473758575795
"867","BCL2A1",0.0167548119699978,0.157729825431604
"868","LRRC3B",0.000301618995546018,0.0162288850479978
"869","SLC38A5",0.0467532323613959,0.228194465524258
"870","CCNJL",0.00880291856223587,0.0887713424625114
"871","CDKN1C",0.643153100472982,1.07025531545128
"872","CA12",0.151597287619541,0.4650824902291
"873","ONECUT2",0.222088481333093,0.58837618335395
"874","BAALC",0.0482602885627407,0.225327993798307
"875","SLITRK6",0.0413704335504269,0.235082658213259
"876","CD300C",0.00148766684973856,0.0451597751985393
"877","CCNB3",0.00908568736669252,0.0922444918771818
"878","TAS2R9",0.000180846001190622,0.0121988582758161
"879","AHSP",0.000906142820262282,0.0281298251643869
"880","ASTN1",0.0247525438294368,0.144955127869939
"881","SBSN",0.00306248248756862,0.0558318035824409
"882","CDH20",0.00106195594063851,0.030492535377867
"883","ANXA4",0.676520648988691,1.06282019055133
"884","EBI3",0.00470675254544247,0.0831104938479218
"885","METTL7B",0.0119820509091686,0.0965196031563739
"886","RIBC1",0.0178446480168375,0.133895039874245
"887","TMPRSS11F",0.000315319200968685,0.0142057782075445
"888","NTM",0.0152353001247864,0.133311957487343
"889","EDN3",0.25864398462287,0.62211386725801
"890","FAM46A",0.469215258555321,0.672489194876791
"891","PTPRN",1.56222777944516,1.28477155659104
"892","FAM219B",0.233731124916076,0.448491171471494
"893","SYT8",0.0373210246488128,0.225602949667155
"894","CD83",0.0313706449132494,0.200843383476934
"895","FGL1",0.0665060341568011,0.309731442789899
"896","FMO4",0.00919765240553793,0.0785645602268935
"897","AKAP3",0.0162649718180724,0.117228599220791
"898","C9orf43",0.00715149234375945,0.0806165239847394
"899","AFAP1L2",0.0144267942931405,0.113058861219973
"900","IL1RN",0.0467538973463924,0.270164946413025
"901","CALD1",0.336767684301583,0.697348289828533
"902","DLC1",0.0873250534804119,0.321584405165534
"903","PCSK9",0.0174206185119796,0.132946541760708
"904","GJB3",0.0127954612712936,0.12093103623911
"905","AEBP1",0.0707598164728765,0.35569657275004
"906","PNLDC1",0.00258493804049675,0.0443068694462125
"907","ARHGAP30",0.0114694675109794,0.117862660832213
"908","DYNLL2",0.505037489429109,0.737434240276538
"909","ITGB6",0.11022764323496,0.389343053598148
"910","C2orf66",0.0015742911505241,0.0317750419114825
"911","GTDC1",0.0459744284178106,0.202595799881489
"912","IGSF10",0.0143772513542261,0.129826758872436
"913","BDKRB1",0.013927816880874,0.126235005864293
"914","ZNF134",0.0335161182233093,0.172663378270937
"915","GNG11",0.0676161081139765,0.316714559903054
"916","ABHD8",0.103723630948258,0.319062576797331
"917","BLM",0.00612587600396889,0.0780162682505684
"918","LEFTY1",0.0183769249710211,0.176618578729322
"919","CTSH",0.250186198292553,0.626327367195638
"920","RAD51AP2",0.00330245636256159,0.0593750505304113
"921","SLC43A1",0.0661518424435991,0.24840897647663
"922","SCARA5",0.00108042843443359,0.033483383819639
"923","TAP2",0.120903738804244,0.361196618109592
"924","DOK5",0.0190568067486132,0.136990216537682
"925","HS3ST3B1",0.0366965526283655,0.222314288532732
"926","C1orf74",0.0265731730693798,0.156642245245141
"927","SMR3A",9.63170894284992e-05,0.00615174573300696
"928","TNF",0.0132026051987573,0.131521376736182
"929","SLC10A4",0.000521545418531118,0.0160979565819395
"930","ZNF443",0.0207188162107447,0.106592297966649
"931","EPHA4",0.0188369811398384,0.136461528327072
"932","TRAIP",0.00691079170324953,0.0751744183195902
"933","SH2D1A",0.000375612890783207,0.0240512094937114
"934","CAMK1G",0.0182712232000985,0.138843741213276
"935","KHDC1L",0.000538313269880167,0.0204373373408414
"936","BNC2",0.0111581322803977,0.110305183707243
"937","CDCP1",0.433750050860815,0.633582333573071
"938","TNC",0.0538357859088173,0.314106778910725
"939","GORASP1",0.19574833350955,0.399754091729364
"940","MEF2C",0.0406704677115119,0.243647657064269
"941","CNTNAP5",0.0145331865033443,0.116021943690527
"942","ZDHHC22",0.00951790955577562,0.0951519127726791
"943","ZNF239",0.0215167758988271,0.13807294611891
"944","LIF",0.136722145545031,0.538547283985792
"945","ARRDC3",0.501489366987849,0.738146879003592
"946","S1PR5",0.00441047443670517,0.065303608371048
"947","FBN2",0.00136329831665302,0.0339544522836766
"948","TAF4",0.068275317962187,0.244416286460467
"949","RNASE6",0.00278859460757323,0.0626065690255393
"950","PAG1",0.0858159872979419,0.329344242430033
"951","TNFRSF10C",0.00929204497395844,0.0909104122916345
"952","CD74",0.385170540301338,0.844894516057383
"953","ZMAT4",0.0028102880918122,0.0499682181950687
"954","PRPH2",0.018648955926725,0.13624086865847
"955","NAB2",0.0851251537906977,0.305900241960169
"956","ZFP57",0.00486045965253013,0.0664528800449463
"957","FNDC9",0.00158771748032404,0.0387270173718673
"958","KCNIP4",0.00497713927516148,0.078160873300525
"959","GAS6",0.105451700531118,0.359215331144786
"960","FOXN4",5.15889117156531e-05,0.00390085760220498
"961","PTCHD3",0.00110995211192144,0.026610157692771
"962","RHOJ",0.0348104990731112,0.233425396809431
"963","TNFRSF11B",0.0610262905896179,0.289916316598597
"964","IRS4",0.000189231115330623,0.0139038264868405
"965","WSCD1",0.0244680994905919,0.154038975851813
"966","NCAM2",0.00414910118324593,0.0748522908911283
"967","UGT2B7",0.0162087113066272,0.114612320650054
"968","ZNF521",0.0121848324689698,0.118762315539874
"969","C6",0.0307650366305828,0.189174119635624
"970","BAK1",0.0730337302756147,0.255906431088727
"971","VIP",0.00136091045866743,0.0392969954361516
"972","EFR3B",0.0390243974719564,0.172585365685542
"973","SGPL1",0.374618151814029,0.571281522407466
"974","TAL1",0.00418512347811236,0.0773080777030113
"975","GFPT2",0.0407112221968129,0.234375614579457
"976","IFI27",0.0391157969258563,0.267806713045601
"977","AGT",0.383139096803902,0.769417667039656
"978","NMBR",0.000345637055000344,0.0154818774793349
"979","ESRP2",0.0772201405145286,0.248645224295699
"980","CALB1",0.0426962233481732,0.232851245433392
"981","BNIP2",0.151259423778629,0.386872190049947
"982","MAL",0.0124800382661837,0.151076484119927
"983","VEPH1",0.0093567817279806,0.077833271407952
"984","CTRL",0.115821539665437,0.413221433508659
"985","LILRB2",0.00400499182990224,0.0685668812662115
"986","ZC3H12D",0.0509876646260326,0.211851744872059
"987","SUCNR1",0.0090844155927772,0.107260968079946
"988","FAM198B",0.0444305887838266,0.236506178698117
"989","ACTG1",2.94480243630705,1.16894602639922
"990","ZBTB7C",0.016434205576327,0.134508075369423
"991","ZNF736",0.0131181790063074,0.111840157472401
"992","HAVCR1",0.00161906844362547,0.0377978928496888
"993","NPR1",0.0243665981526703,0.176539639585743
"994","ACOT12",0.000735511624800169,0.0256554957877689
"995","ZNF648",0.000316045775938221,0.0120109917732681
"996","SYNDIG1L",0.077086820130177,0.369519184921641
"997","MAP1B",1.02682743830699,1.01508866906363
"998","RGS6",0.00482345620410356,0.0683483920582124
"999","B3GNT7",0.079676313298202,0.287277104175435
"1000","GABRG2",0.0294223547321289,0.177380140290527
"1001","CPE",2.30941136061739,1.51711340967075
"1002","CRYBA2",0.523111818171315,0.970351993031525
"1003","PCSK2",1.67201159934282,1.46888205932841
"1004","CHGA",2.1611708621824,1.64277916007663
"1005","VGF",1.38790140437569,1.48673060910603
"1006","S100A6",1.42270511560281,1.3219062434407
"1007","COL6A3",0.164187824361944,0.639991865391885
"1008","TMSB4X",2.09857115032328,1.44799419317109
"1009","FTL",3.41640587821853,1.13720148514931
"1010","SOX18",0.0474352167162948,0.342406952120368
"1011","FOXI1",0.000572595711193721,0.0357014238493041
"1012","GNAS",3.37111739831284,1.2917999807694
"1013","DUOX2",0.198344775235721,0.655257646339013
"1014","TMSB10",1.33250915464978,1.2215453348419
"1015","FCN3",0.0127259026301242,0.171627603801315
"1016","KRT13",0.00335320051275804,0.090812626468325
"1017","MALAT1",3.12882774114408,2.10425026449028
"1018","MAFB",0.902992764714195,1.12542693267287
"1019","NPTX2",0.347353358360147,0.734935589513155
"1020","IGFBP7",1.03471507649952,1.15946321135158
"1021","KRT18",0.870467561721131,1.05886289581334
"1022","PRSS27",0.0110398544824164,0.0842461252341121
"1023","CTRC",0.358566110638284,0.964425248528724
"1024","MAFA",0.234959078538522,0.644228941782337
"1025","FTH1",3.20386534785257,1.11989940841093
"1026","GDF15",0.643231213498605,1.15441905804374
"1027","PLK5",0.000804950538351904,0.0316356346721132
"1028","PGA5",0.00111756206813758,0.0479339425902443
"1029","LYZ",0.275063810148266,0.738639813620944
"1030","MT2A",0.704742709760481,1.15993725786971
"1031","AKR1C2",0.163091827988336,0.527720462922413
"1032","PYY",0.262872098758121,1.0009197397934
"1033","MT1X",0.430925838831665,0.903020490514377
"1034","RHCG",0.0191439130882176,0.172360211747827
"1035","BEX1",1.16780383193265,1.05731127240209
"1036","DEFB1",0.210597949839099,0.583317237649606
"1037","PAX6",1.1198058120685,1.09097388813796
"1038","APLNR",0.00791282034712653,0.13351719707504
"1039","CRLF1",0.0560050359760026,0.346058372111985
"1040","IER3",1.22562360506649,1.38222262609663
"1041","CSRP3",0.00189653267365481,0.0530388412563386
"1042","C3",0.305374023718781,0.783754195785029
"1043","ASCL1",0.0252246381991439,0.193033338043204
"1044","TSPAN11",0.00377719814090138,0.0756923657315557
"1045","ID1",0.724650293541264,1.05736622977388
"1046","TUBA1A",1.57968951037727,1.10214554701478
"1047","MMP9",0.0212907840179698,0.241790381513073
"1048","PPP1R1A",1.02623590526668,1.17387600406348
"1049","MUC21",0.000717987011144298,0.0297560526248052
"1050","PCSK1N",1.93401807482084,1.59389418946026
"1051","ELF3",0.843491066499647,0.999120397549064
"1052","MT1E",0.316274677304686,0.695436791511887
"1053","KRT8",1.15596628878558,1.1866010129961
"1054","CALCB",0.0309282001719361,0.223990148504301
"1055","COL13A1",0.0296910292147136,0.24947132677269
"1056","PAM",1.57349250228804,1.13758712614592
"1057","PLCE1",0.215498063032959,0.589116622880058
"1058","AKR1C1",0.20247141139659,0.569947534565273
"1059","ZFP36L1",0.724374871324911,1.09509477799577
"1060","NEUROD1",0.920382114118976,1.03223696874518
"1061","UCHL1",1.00739319651736,1.11317899463695
"1062","RGCC",0.0811930123022734,0.462266642080047
"1063","INSM1",0.575792960263198,0.821996898055714
"1064","COL7A1",0.0260250083009776,0.195009908397523
"1065","PSCA",0.0034032738338685,0.0696447016711985
"1066","COL6A1",0.253435316705254,0.703582783957375
"1067","CD248",0.0354476810236688,0.250772827634362
"1068","TNFRSF4",0.0104294989491519,0.139697682696942
"1069","FOXD3",0.00118794958855577,0.0487671556367715
"1070","HMX2",0.00103326369821102,0.0414055997995917
"1071","MUC13",0.55605075887419,0.955969306713891
"1072","DUSP9",0.00217979102873865,0.0515497071831673
"1073","LGALS4",0.172812710908657,0.549732618000246
"1074","HAMP",0.0630801478726267,0.407367187092005
"1075","C15orf48",0.499522293615336,0.768333113756472
"1076","TPM1",0.775720053133698,0.95277794662204
"1077","PCDHGA5",0.00567638388576778,0.0649782469927803
"1078","CABS1",0.000168644604549295,0.014890482775273
